user_id	country	age	gender
5763961	PL	23	m
5765528	CZ	21	m
5766013	PL	25	m
5766776	DE	27	m
5767311	US	26	m
5767835	ES	29	m
5767857	DE	24	m
5767872	RO	10	m
5767899	FR	31	m
5768210	FI	28	m
5770117	US	25	m
5770237	AU	21	m
5770896		30	m
5771085		25	m
5771427	DE	-1	m
5771756	NO	21	m
5771893	US	39	m
5772186	RU	-1	m
5772508	EC	-1	m
5773030	DE	20	m
5773732	CH	39	m
5775038	US	24	m
5775235	HR	26	m
5777015	US	35	m
5779194	NL	27	m
5779600	PL	24	m
5779661	RU	23	m
5780514	US	26	m
5781009	SE	23	m
5781493	PL	25	m
5783120	SE	21	m
5783255	GE	23	m
5783778	IT	-1	m
5784156	US	29	m
5784408	US	29	m
5784501	US	21	m
5786492	US	30	m
5787067	DE	27	m
5787074	CH	27	m
5787243	DE	2	m
5787457	FI	-1	m
5787806	IT	26	m
5790312	RU	-1	m
5790367	UZ	27	m
5790643	DE	24	m
5791099	LT	27	m
5791140	NO	22	m
5791621	NL	5	m
5792390	US	-1	m
5792504		-1	m
5792890	DE	29	m
5793810	US	-1	m
5794761	US	24	m
5794857	US	22	m
5795174	RU	-1	m
5795320	AU	21	m
5795961	NZ	32	m
5797813	US	36	m
5798870	US	33	m
5799076	LT	23	m
5803777	US	25	m
5804509	US	24	m
5806308	RU	27	m
5806798	NL	-1	m
5807418		-1	m
5807646	NO	24	m
5808768	RU	23	m
5808940	FI	28	m
5809450	RU	21	m
5810176	RO	22	m
5811172	RU	22	m
5811620	RU	21	m
5812067	UK	21	m
5812189	UK	-1	m
5812421	US	26	m
5812427	DE	22	m
5813853	ES	36	m
5813999	US	-1	m
5814269	BR	-1	m
5815182	DE	-1	m
5816319	FI	19	m
5817637	PL	27	m
5818144	ES	25	m
5818362	UK	-1	m
5818724	CO	35	m
5819584	US	27	m
5819878	FR	30	m
5819955	RU	25	m
5820002	BR	26	m
5820208	NZ	39	m
5821044	US	37	m
5821219	PL	22	m
5821880	US	33	m
5822534	RU	-1	m
5822642	US	22	m
5822664	US	23	m
5823134	SE	20	m
5824614	NL	23	m
5825208	UA	21	m
5825711	CH	40	m
5827198	DE	25	m
5827837	PL	24	m
5828270		-1	m
5828903	RU	27	m
5829305	MX	23	m
5829816	DE	-1	m
5830365	JP	25	m
5831333	UK	-1	m
5831902	PL	27	m
5832822	US	28	m
5833145	CA	21	m
5834576		-1	m
5835405	TR	33	m
5835486	DE	61	m
5836049	CZ	21	m
5836729	UK	39	m
5836822	RU	22	m
5836994	UK	33	m
5837128	BG	24	m
5838474	US	-1	m
5838710	CH	-1	m
5838916	FI	21	m
5839077	SE	20	m
5839592	IT	-1	m
5839868	UK	31	m
5840116	PL	41	m
5840259	SK	28	m
5840437	BR	23	m
5841368	US	38	m
5841512	US	22	m
5843619	ES	-1	m
5844730	BR	26	m
5845561		-1	m
5845628	UK	20	m
5846575	NL	21	m
5848211	BR	38	m
5848669	UK	37	m
5848739	NO	33	m
5849136	US	22	m
5853114	US	37	m
5855008	PL	25	m
5855683	DE	-1	m
5855735	DE	29	m
5855868	CH	47	m
5855962	TR	22	m
5856301	UK	-1	m
5856794	UA	24	m
5856926	CH	58	m
5857001	US	33	m
5858180	RU	24	m
5858737	UA	24	m
5860137		-1	m
5860433	FR	39	m
5860856	RU	25	m
5860925	AU	20	m
5860995	RU	27	m
5861809	UK	28	m
5863926	US	38	m
5864820	BE	25	m
5864987	US	33	m
5865059	DE	28	m
5867105	US	23	m
5867353	MX	23	m
5867576	US	24	m
5868537	RU	-1	m
5868691	US	33	m
5868751	NL	28	m
5869612	DE	23	m
5870224	FI	26	m
5870501	IT	-1	m
5871720	US	24	m
5872112	DE	61	m
5872145	CH	27	m
5872962	UK	-1	m
5873157	RU	23	m
5873195	DE	-1	m
5874255	GR	35	m
5874451	DE	19	m
5875303	US	-1	m
5875933	US	22	m
5876630		-1	m
5877438	BE	21	m
5877764	PL	27	m
5878124	NO	-1	m
5878541	UK	25	m
5878583	UK	43	m
5878806	UK	29	m
5879236	UK	22	m
5879282	PL	21	m
5879390	BY	24	m
5879791	NL	25	m
5880437	ES	29	m
5880924	PL	25	m
5881760	PL	-1	m
5882467	UK	26	m
5882722	PL	26	m
5884216		23	m
5885689	AU	-1	m
5887553	SE	26	m
5887583	UK	-1	m
5888176	US	23	m
5888416	CL	27	m
5888682	RU	21	m
5889042	DE	2	m
5889117	UA	-1	m
5889420	IT	20	m
5889615	DE	54	m
5889755		-1	m
5889961	TR	26	m
5890941	NO	-1	m
5892381	RU	29	m
5892803	BR	20	m
5893765	KZ	-1	m
5894889	RO	25	m
5895248	NL	27	m
5897589		31	m
5897962	US	25	m
5898453	UA	22	m
5899125	US	39	m
5899302		-1	m
5899344	IT	26	m
5899728		23	m
5899853	US	-1	m
5901484	BR	27	m
5902968	BE	32	m
5902976	DE	28	m
5904176	UK	30	m
5904457	IT	-1	m
5905128	UK	44	m
5905347	US	19	m
5905602	RU	23	m
5908097	PL	-1	m
5909861	US	29	m
5911953	DE	22	m
5911970	PL	34	m
5912398	RU	35	m
5912451	ES	33	m
5912459	BE	22	m
5912593	NO	-1	m
5913307	FI	22	m
5913913	AT	18	m
5914231	SE	29	m
5914512	IT	-1	m
5915569	DE	-1	m
5916678	PL	25	m
5917415	AU	24	m
5919925	AU	30	m
5920659	BR	-1	m
5920778	DE	21	m
5923339	US	50	m
5923573	UA	24	m
5923588	UK	22	m
5923679	PL	22	m
5925003	SE	29	m
5925027	US	28	m
5925544	US	23	m
5926076	IL	26	m
5926907	FI	-1	m
5927099	DE	48	m
5927794	ES	-1	m
5928097	AU	50	m
5928790	SE	-1	m
5929819	UK	41	m
5930648	SE	-1	m
5930679	SE	22	m
5931520	US	60	m
5931537	PL	20	m
5931754	PL	25	m
5932768	FR	36	m
5933717	RU	22	m
5935015	DE	-1	m
5935200	US	-1	m
5938329	ES	20	m
5938730	UK	42	m
5939172	NL	22	m
5939247	US	28	m
5939628	PL	23	m
5940367	PL	21	m
5940770	CL	38	m
5940993	FI	20	m
5941431	DE	26	m
5942872	JP	21	m
5943487	BR	23	m
5943732	FI	24	m
5944030	PL	21	m
5944207	PL	20	m
5945241	DE	22	m
5945411	BR	25	m
5945844		19	m
5945909	DE	25	m
5946453	JP	37	m
5946866	NL	28	m
5946948	AT	24	m
5947084	BR	23	m
5948440	NO	21	m
5949202	BG	31	m
5949363	US	30	m
5949537	SE	-1	m
5950163	BR	27	m
5950188	US	20	m
5950416	PL	-1	m
5950515	CN	28	m
5951636	US	25	m
5951804	US	27	m
5952201	TW	-1	m
5952610	DE	-1	m
5953568	SE	20	m
5954302	DE	-1	m
5956665	DE	28	m
5957833	GR	24	m
5958105	UK	22	m
5958282	CO	-1	m
5959467	US	32	m
5959884	US	26	m
5961401	AT	27	m
5961505	IT	30	m
5961913	GR	22	m
5962041	US	28	m
5963246	CZ	23	m
5963249	PL	22	m
5963799	IT	22	m
5963901	PL	23	m
5964161	AT	31	m
5964599	PL	22	m
5965061		33	m
5965187	BE	19	m
5966231	NO	26	m
5966469	AR	26	m
5966518	SE	24	m
5967191	CA	24	m
5967192	VE	-1	m
5968191	AU	-1	m
5970322	RU	-1	m
5970504	DE	40	m
5970618	FR	27	m
5971713	DE	26	m
5972102	CZ	28	m
5972502	DE	21	m
5972535	US	25	m
5972601	NL	28	m
5973027	DE	-1	m
5973286	DK	46	m
5973588	CO	31	m
5973867	FI	28	m
5974006	DE	-1	m
5974019	FI	22	m
5974057	DE	23	m
5974074	US	27	m
5974173	DE	40	m
5974197	RU	38	m
5974652	DK	29	m
5975317	UK	-1	m
5975468	CA	21	m
5975998	DE	-1	m
5976571	NO	29	m
5976739	BR	20	m
5978680	RU	25	m
5978880	US	31	m
5978983	SE	21	m
5979117	DE	37	m
5979178	CH	34	m
5980412	UK	36	m
5982160	SE	30	m
5982809	DE	29	m
5983120	UK	25	m
5983319	FR	24	m
5984862	GR	-1	m
5984959	FI	25	m
5985211	FR	33	m
5985818	US	-1	m
5986231	FR	25	m
5986886	BR	25	m
5987155	US	22	m
5987480	US	28	m
5987961	DE	43	m
5988535	DE	40	m
5990382	UA	29	m
5991117	PL	30	m
5991484	SE	25	m
5991885	PT	20	m
5992218	SI	21	m
5992640	RU	-1	m
5993326	US	29	m
5996768	PL	18	m
5998309	FI	23	m
5998762	US	39	m
5999129	PL	26	m
5999569	RS	25	m
6000819	DE	26	m
6000841		24	m
6001793	US	21	m
6002487	CA	25	m
6004125	US	-1	m
6004326		25	m
6005161	IO	23	m
6008312	DE	22	m
6009317	RU	26	m
6009774	RU	22	m
6010266	UA	27	m
6010792	US	-1	m
6012118	NZ	-1	m
6012242	US	-1	m
6013119	PL	39	m
6013515	DE	26	m
6014325	RU	25	m
6014346	PL	20	m
6015904	SE	21	m
6016221	RU	-1	m
6016299	PL	28	m
6016337	FR	32	m
6017403	US	23	m
6018019	LV	26	m
6018198	AT	25	m
6018211	PL	26	m
6019136	RU	23	m
6019992	US	36	m
6020034	EG	27	m
6020497	US	26	m
6022341	SE	31	m
6024209	US	29	m
6024286	RU	21	m
6024319	RU	27	m
6025009	RU	-1	m
6025200	BG	23	m
6025295	DE	23	m
6025666	DE	22	m
6025780	ES	29	m
6025807	PL	24	m
6027051	UK	27	m
6029131	US	26	m
6029903	HU	25	m
6029934	RU	26	m
6030297	NL	44	m
6030376	PL	26	m
6030530	DE	20	m
6030588	UK	25	m
6030905	NO	22	m
6031433	NL	55	m
6031676	US	24	m
6032198	NO	22	m
6032439		-1	m
6033122	US	23	m
6036050	US	-1	m
6036349	BR	28	m
6037140	TW	30	m
6037330	SE	-1	m
6038085	US	24	m
6038317	US	26	m
6041065	MX	-1	m
6041135	SE	23	m
6041328	NO	21	m
6041642	IT	28	m
6041967	ES	30	m
6042259	DE	21	m
6042829	ES	38	m
6043449	UA	23	m
6045976	RU	20	m
6046088		27	m
6046247	AU	21	m
6046310	PF	-1	m
6047046	UK	23	m
6047812	IL	35	m
6048545	DE	36	m
6048752	US	-1	m
6048841	PL	23	m
6049613	US	35	m
6049808	US	26	m
6050492	PL	23	m
6051963	US	21	m
6052677		-1	m
6052822	US	62	m
6053062	US	42	m
6053108	US	22	m
6053267	DE	32	m
6055480	RU	23	m
6057232	ES	27	m
6057461	CA	-1	m
6059960	US	26	m
6060091	RU	29	m
6061976	SE	23	m
6064299	FR	50	m
6064623	PL	39	m
6064667	RO	-1	m
6064920	NO	21	m
6064942	NO	26	m
6065329	IT	-1	m
6065591	CA	41	m
6068360	US	24	m
6068470	US	32	m
6069471	US	-1	m
6069798	US	29	m
6071094	FI	20	m
6071170	NL	-1	m
6072567	BE	20	m
6072943	BR	35	m
6072973	UK	23	m
6074110	DE	24	m
6074450	DE	47	m
6074662		-1	m
6075061	IL	27	m
6076040	DE	24	m
6076601	CN	27	m
6076726		-1	m
6077304	US	-1	m
6078408	DE	39	m
6079488		-1	m
6080025	RU	23	m
6083376	US	26	m
6083612	RU	23	m
6083655	DE	23	m
6083656	US	26	m
6084140	BR	21	m
6084178	US	31	m
6085083	BR	23	m
6085375	CN	33	m
6086515	SE	31	m
6087875	CZ	23	m
6088649	US	-1	m
6088849	UK	23	m
6089541	US	60	m
6089561	SE	28	m
6090744	US	20	m
6090992	US	-1	m
6091459	DE	24	m
6094318		-1	m
6094571	JP	45	m
6094851	DE	20	m
6095154	AD	47	m
6096026	UK	33	m
6096045		-1	m
6096249	US	35	m
6097493	RU	27	m
6098059	FR	26	m
6098913	US	25	m
6099403	US	20	m
6100298	UK	-1	m
6100365	BR	21	m
6100465	US	22	m
6100637	BR	31	m
6101031	US	27	m
6101247	NO	-1	m
6103277	SE	22	m
6103409	FI	-1	m
6103691	DE	29	m
6103700	HR	25	m
6104905	DE	22	m
6105269	CO	23	m
6105367	UK	42	m
6105899	DE	-1	m
6106124	BR	25	m
6106411	US	-1	m
6106561		-1	m
6107211	FR	27	m
6107497	SE	24	m
6107498	UK	34	m
6108142	BR	23	m
6108550		-1	m
6108755		-1	m
6109433	CA	-1	m
6110492	US	22	m
6111728	FI	-1	m
6112237	SE	25	m
6113062	RU	23	m
6113416	DK	-1	m
6114014		24	m
6114709	FI	-1	m
6117615	CL	24	m
6118151	US	48	m
6122409	RU	25	m
6122583	UK	27	m
6122969	CA	22	m
6123158	DE	51	m
6124452	HU	23	m
6124723		-1	m
6125636	DK	26	m
6125665	NO	28	m
6125862	CO	27	m
6126800	CL	24	m
6127317	RU	23	m
6129020	SE	26	m
6129085	DE	23	m
6130086	PT	24	m
6130199	ES	35	m
6130506	DE	27	m
6130619	DE	-1	m
6130968	US	-1	m
6131395	NO	26	m
6132552	PT	18	m
6133153	PA	23	m
6134068	UK	-1	m
6134197	DE	25	m
6134485	NO	22	m
6136089	AU	23	m
6136190	IN	24	m
6136271	US	20	m
6136778	RU	-1	m
6137171	CN	-1	m
6138057	PL	20	m
6138998	DE	26	m
6139613	CZ	27	m
6140078	PL	21	m
6140285	BR	28	m
6140958	PL	24	m
6141116	DE	24	m
6141421	US	24	m
6141826	RU	33	m
6142122	AT	23	m
6142759	DE	22	m
6143189	VU	20	m
6144659	FR	23	m
6145113	BR	-1	m
6145501	IN	25	m
6145630	CA	26	m
6145830	UK	21	m
6146447	RU	24	m
6146584	AU	30	m
6147174	ES	30	m
6147994	UK	32	m
6149921	BG	-1	m
6150087	RU	34	m
6150496	US	32	m
6150783	PL	33	m
6152007	TR	31	m
6152443		26	m
6152496	NL	-1	m
6152636	UA	26	m
6152737	UK	23	m
6153661	US	25	m
6153973	US	24	m
6154853	AU	26	m
6156215	CA	22	m
6156679	US	25	m
6156769	UK	32	m
6157152	DE	46	m
6157737	UK	-1	m
6158268	UK	21	m
6158275	UK	27	m
6158640	LV	22	m
6159111	CZ	25	m
6159667	NL	29	m
6159691	CH	28	m
6159782	DE	28	m
6160697	SE	27	m
6162369	US	37	m
6162976	US	21	m
6163598	US	-1	m
6164193	DE	20	m
6165045	AU	-1	m
6167413	UK	30	m
6168135	PL	28	m
6168677	NO	24	m
6168729	DE	28	m
6169418	FR	25	m
6169746	UK	34	m
6170383	US	22	m
6170505	DE	22	m
6172149	PL	23	m
6172876	UK	27	m
6173258	AU	40	m
6173645	IT	24	m
6174816	GR	31	m
6175927	BR	22	m
6176007	RU	20	m
6176012	DK	29	m
6176104	SE	21	m
6176389	CZ	23	m
6176565	PL	24	m
6177750	CA	22	m
6177877	US	39	m
6178434	IT	23	m
6178757	UK	28	m
6180271		29	m
6180514	PL	21	m
6180624	RU	22	m
6180777		-1	m
6181092	RU	29	m
6181410		-1	m
6181633	TR	27	m
6181791	DE	24	m
6182532	UK	19	m
6182958	DK	25	m
6184927	PL	25	m
6185229	FI	35	m
6185261	HR	28	m
6185296	DE	23	m
6186460	UK	37	m
6186807		-1	m
6188406	HN	29	m
6189851	UK	22	m
6191108	UK	24	m
6193318	CZ	23	m
6193368	SE	-1	m
6194641	US	26	m
6195230	US	21	m
6195423	IE	-1	m
6195773	BR	-1	m
6196127	CA	21	m
6197643	BY	-1	m
6197963	PL	-1	m
6198739	RU	24	m
6200372	RO	21	m
6201174	SE	20	m
6201202	BR	31	m
6201396	UK	-1	m
6201755	UK	23	m
6202043	CA	-1	m
6202347	NL	30	m
6202590	NL	25	m
6203122		-1	m
6203850	CA	27	m
6203857	HK	26	m
6203960	US	24	m
6204601	US	33	m
6205698	DE	23	m
6206555	DE	27	m
6207586		24	m
6207657	PT	107	m
6208935	NO	20	m
6211229	PL	23	m
6211389	CZ	28	m
6211869	UA	23	m
6212278	UK	-1	m
6212392	NL	24	m
6213886	DE	26	m
6213894	US	39	m
6214508	US	30	m
6215146	DE	29	m
6215535	NO	34	m
6215924	UK	30	m
6216927	EE	21	m
6216949	TR	-1	m
6217001	BR	22	m
6217469	CL	107	m
6217698	BY	26	m
6218309	SE	24	m
6218732	LT	28	m
6219440	LT	22	m
6219607	UK	23	m
6219975	EE	21	m
6220960	TR	29	m
6221447	BE	23	m
6221783	PL	25	m
6222818	MX	30	m
6223084		24	m
6224447	SK	24	m
6224798	PL	26	m
6225262	CH	31	m
6225704	BR	39	m
6225897	RO	23	m
6226057	US	29	m
6226735	SE	26	m
6227464	ES	32	m
6227973	BR	36	m
6229602	US	-1	m
6229783	US	-1	m
6230012	BR	23	m
6230601	US	23	m
6230862	BR	26	m
6231205	MX	39	m
6231376	BR	26	m
6232199	US	23	m
6233129	FI	-1	m
6234547	AT	-1	m
6235825	RU	30	m
6237283	PL	22	m
6237295	US	25	m
6239613	BR	29	m
6239948	TR	31	m
6240914	US	28	m
6241091	RU	39	m
6241566	ES	32	m
6241859	LT	19	m
6243818	UA	26	m
6243868		31	m
6244099	DE	50	m
6244767	US	-1	m
6245226	ES	25	m
6246086	PT	16	m
6246385		-1	m
6246501	US	22	m
6248190	NZ	23	m
6248420		-1	m
6249104	US	58	m
6249301	US	24	m
6249607	JP	38	m
6249709		24	m
6250385	DE	28	m
6250484	NZ	31	m
6250591	UA	27	m
6250886	NL	-1	m
6251867	FI	-1	m
6252058	DE	27	m
6252210	IE	-1	m
6252229	DE	30	m
6253276	DE	-1	m
6253951		-1	m
6254124	DE	28	m
6254196	DE	22	m
6254690	PL	18	m
6255575	UK	33	m
6255743	RO	36	m
6255982	ES	53	m
6258625	US	26	m
6261216	PL	40	m
6261308	RS	29	m
6261389	DE	57	m
6261402	BR	19	m
6261858	RU	22	m
6262228	BR	27	m
6262831	BR	25	m
6263675	CZ	-1	m
6264352	UK	34	m
6264499	RU	24	m
6265637	US	23	m
6266038	RU	-1	m
6266231	US	50	m
6266470	CA	36	m
6266672	CZ	25	m
6267268	BR	26	m
6267506	SE	21	m
6267847	BE	-1	m
6269209		-1	m
6270361	TH	24	m
6270582	UK	21	m
6271318	PL	25	m
6271822	CA	-1	m
6271994	CA	22	m
6272969	BY	-1	m
6273779	ES	40	m
6274206	BR	26	m
6274208	US	28	m
6275863	US	33	m
6276865	NL	20	m
6277380	NL	-1	m
6277391	ZA	31	m
6277530	FI	-1	m
6277951	PL	24	m
6278113	US	26	m
6278588	RU	32	m
6279741	ES	23	m
6279842	DE	-1	m
6280269	RU	24	m
6280895	US	24	m
6281438		-1	m
6284784	FI	22	m
6284869	UK	24	m
6286117	US	36	m
6286659	JP	30	m
6287158	UK	101	m
6287737	FI	-1	m
6287776	FI	23	m
6288812	PL	24	m
6289763	UK	19	m
6289815	RU	35	m
6290412	US	26	m
6291008	US	32	m
6292126	UZ	86	m
6293272	BG	27	m
6294182	UK	25	m
6294205	FR	35	m
6295598	FI	27	m
6295662	US	24	m
6296687	CA	-1	m
6297211		-1	m
6297226	PL	26	m
6297694	ES	37	m
6299163	BR	-1	m
6299401	US	23	m
6299865	BR	30	m
6300276	DK	43	m
6300379	RU	24	m
6301852	UK	-1	m
6302109	DE	35	m
6302947	AU	-1	m
6303307	HK	-1	m
6304819	AR	26	m
6305343	BG	24	m
6305645	US	21	m
6305962	UK	30	m
6306252	CH	22	m
6306652	SE	24	m
6307382	US	24	m
6307870	US	20	m
6308224	BR	18	m
6309558	CH	33	m
6309643	DK	25	m
6309920	PL	24	m
6310210	RU	24	m
6311104	AR	39	m
6311478	US	32	m
6311542	SK	23	m
6312185	US	35	m
6312441	NO	35	m
6312509	NO	-1	m
6313260	BE	30	m
6313502	BR	21	m
6314877	PL	25	m
6315395	US	28	m
6317960	BR	22	m
6318009	SE	0	m
6320004		3	m
6322726	LT	23	m
6322976	DE	30	m
6323112	RU	34	m
6323396	US	-1	m
6324291	DK	33	m
6324424	US	-1	m
6324444	CZ	25	m
6324750	NL	27	m
6325175	UK	-1	m
6325471	US	38	m
6326336	BE	26	m
6326459	BR	26	m
6326726	CA	30	m
6328349		-1	m
6330793	UK	-1	m
6332612	RU	-1	m
6333700	UA	-1	m
6334700	RU	24	m
6335502	CA	24	m
6335933	PT	-1	m
6337733	EE	33	m
6337739	NO	24	m
6337776		-1	m
6337792	CZ	26	m
6338329	SE	20	m
6338601	ES	35	m
6339661	PL	5	m
6340076	RU	21	m
6340760	ES	31	m
6342565	BG	23	m
6344259	MX	26	m
6344519	US	22	m
6344680	US	33	m
6345198		25	m
6348876	NL	-1	m
6349274	AU	27	m
6350645	NL	32	m
6351253	ES	-1	m
6351359	US	24	m
6351622	FI	21	m
6352420	RU	34	m
6352868	RU	25	m
6353563	LV	21	m
6354444	PT	27	m
6354859	ES	49	m
6354872	US	26	m
6354938	RU	23	m
6354986	BR	22	m
6355100	NL	28	m
6355316	ME	-1	m
6356969	US	-1	m
6357450	UK	36	m
6357822	US	-1	m
6358116	UK	25	m
6359368	US	-1	m
6359819		23	m
6360262	RU	37	m
6361537	ES	26	m
6361582	US	32	m
6361780	PL	22	m
6361924	BE	31	m
6363147	UK	35	m
6365596	BG	26	m
6365656	US	24	m
6367758		19	m
6367988	UK	22	m
6367995	US	22	m
6368317	UK	24	m
6368807	BR	22	m
6369523	US	28	m
6370526	CA	20	m
6370651	NO	31	m
6370703	US	26	m
6370964	AU	23	m
6371452	DE	30	m
6371906	ES	30	m
6372480	DE	-1	m
6372694	UK	27	m
6372826	RU	24	m
6373523	AU	21	m
6374108	TR	25	m
6376500	US	25	m
6376795	UK	-1	m
6377363	UK	31	m
6379455	DE	32	m
6379650	US	27	m
6380450	US	-1	m
6380812	US	24	m
6383020	RU	29	m
6384503	EG	23	m
6384621	DE	24	m
6384880	DE	20	m
6385345	BR	25	m
6385549	PL	-1	m
6385666	DE	20	m
6385932	JP	-1	m
6386989	SE	32	m
6387535	NL	22	m
6387903	NL	32	m
6388481	AT	30	m
6388862	IT	24	m
6389349	US	27	m
6389704	US	-1	m
6389824		-1	m
6390091	US	28	m
6390606	US	20	m
6390773	US	35	m
6391922	DE	24	m
6391943	JP	-1	m
6392684	NL	36	m
6393920	UK	35	m
6393991	NL	34	m
6394050	ES	29	m
6394330	UK	39	m
6394337	PL	32	m
6394935	NL	27	m
6395823	US	-1	m
6397204	UK	23	m
6397323	UK	23	m
6398204	RU	7	m
6398301	PL	21	m
6398687	UK	25	m
6399444	BR	21	m
6399821	FI	20	m
6400161	DE	24	m
6400249	UK	21	m
6400487	AT	24	m
6402889	US	-1	m
6404402	UK	29	m
6404716	FR	31	m
6405069	FR	21	m
6405300	DE	22	m
6405530	CZ	-1	m
6405672	PL	104	m
6406400	PL	22	m
6406753	US	22	m
6407394	RU	24	m
6407819	UK	37	m
6409133		-1	m
6409860	PL	23	m
6410008	NO	18	m
6410553	CH	28	m
6411451	BR	28	m
6412515	US	32	m
6413251	CH	29	m
6413719	LV	32	m
6414020	US	23	m
6414448	IT	31	m
6415541	BE	25	m
6415631		-1	m
6416202	CA	24	m
6417058	RO	28	m
6418881	US	24	m
6419922	PL	21	m
6419945	ES	28	m
6420563	KG	-1	m
6420808	UK	32	m
6421414	PL	22	m
6421852	TW	27	m
6422083	CH	22	m
6423603	CA	-1	m
6423903	US	23	m
6426454	NO	21	m
6426809	IE	40	m
6427838	US	-1	m
6428208	BE	21	m
6428738	TR	-1	m
6431485	PL	22	m
6431519	BR	22	m
6432115	MX	25	m
6432120	TR	28	m
6432186	IE	20	m
6432276		22	m
6432520	IT	23	m
6432676	PL	41	m
6432868	BR	25	m
6433499	CZ	35	m
6433979	UK	-1	m
6434725	CL	35	m
6435776	NZ	22	m
6436071	UK	58	m
6437463		-1	m
6437801	UK	43	m
6438106	DE	21	m
6439687	SE	23	m
6439937	ES	-1	m
6441253	ES	30	m
6441959	UK	21	m
6443227		-1	m
6444079	US	42	m
6444567		-1	m
6445021	DE	41	m
6445764	US	-1	m
6446080	US	-1	m
6446517	PL	19	m
6446978	BY	26	m
6448013	CZ	23	m
6448607	PL	23	m
6450180	JP	-1	m
6450994	US	31	m
6452020	PL	22	m
6452505	BE	-1	m
6452602	LT	29	m
6452849	FI	29	m
6452878	SE	23	m
6452917	HR	26	m
6453389	IT	23	m
6455499	US	25	m
6457377	PL	20	m
6457907	SE	36	m
6458924	PL	31	m
6459957	AU	-1	m
6460474	LA	24	m
6460906	RU	24	m
6462574	US	24	m
6463350	DE	47	m
6464088	RU	35	m
6464647	SE	-1	m
6464898	ES	26	m
6465329	UK	21	m
6465655	IE	30	m
6466466	RU	25	m
6466510	MK	25	m
6467705	BR	37	m
6468357		34	m
6469322	PL	24	m
6469684	US	31	m
6471334	RO	3	m
6472144	RU	25	m
6472220	GR	-1	m
6472884	PL	26	m
6473115		-1	m
6473142	ES	26	m
6473301	UK	33	m
6473936	NL	29	m
6476827	RU	23	m
6477756	US	-1	m
6477858	US	23	m
6479643	ES	34	m
6480002	DE	-1	m
6480542	US	24	m
6480855	RU	21	m
6482138	DE	24	m
6482475	PL	24	m
6483083	ES	28	m
6483610	UK	-1	m
6483992	ES	45	m
6484474	RU	25	m
6484513	MD	27	m
6485303	BY	25	m
6485821	NL	-1	m
6486580	ES	31	m
6487030	GP	30	m
6488763	BR	24	m
6490789	DE	-1	m
6490843	DE	27	m
6491014	FR	21	m
6491299	BE	-1	m
6491593	RU	23	m
6492387	UK	-1	m
6492871	ES	27	m
6492936	BR	-1	m
6494332	ES	24	m
6494716	DE	22	m
6495669	PT	42	m
6495749	BR	40	m
6496124	MT	-1	m
6496223	NL	-1	m
6496294	FI	23	m
6496755	CZ	21	m
6497272	DE	-1	m
6497285	UK	-1	m
6498184	DE	26	m
6498990	UA	28	m
6502736	PL	28	m
6502943	IT	32	m
6503135	IE	-1	m
6503345	TR	20	m
6504385	US	38	m
6504926	PL	20	m
6505945	US	34	m
6506026	CZ	19	m
6506578	UK	32	m
6507694	US	21	m
6508134	BR	27	m
6508435	MX	33	m
6508702	US	26	m
6509511	CN	30	m
6509839		-1	m
6511558	NL	40	m
6513665	BR	32	m
6513876	BR	28	m
6514438	UK	21	m
6514570	FI	25	m
6515593	BR	28	m
6515739		-1	m
6515749	BR	42	m
6516485	DE	33	m
6517221	SE	56	m
6517393	BR	-1	m
6518125	US	23	m
6518282	SE	38	m
6519087	CO	33	m
6519221	US	24	m
6519990	AU	26	m
6520330	SE	21	m
6522846	UK	22	m
6523098	UK	26	m
6523140	UK	25	m
6523941	BE	31	m
6525161	US	32	m
6525603	ES	29	m
6529877	BR	26	m
6529984	US	-1	m
6530259		27	m
6531295	FI	-1	m
6531302	US	23	m
6531641	RU	25	m
6531808	LV	25	m
6532902	DK	20	m
6532932	UA	25	m
6533237	UK	21	m
6533893	PL	21	m
6536261	US	25	m
6536744	UK	32	m
6536866	DE	-1	m
6537152		-1	m
6537551	HR	25	m
6539476	DE	23	m
6540361	US	47	m
6540862	CA	22	m
6541358	US	22	m
6543393	NL	-1	m
6544066	DE	-1	m
6544863	RU	29	m
6545254	DE	25	m
6545391	PL	29	m
6545584	HR	25	m
6546450	ES	-1	m
6547036	SE	22	m
6547165	NL	24	m
6547807	DE	25	m
6548448	EE	21	m
6549253	US	41	m
6549540	DE	18	m
6551295	NZ	23	m
6551550	DE	25	m
6552317	NO	-1	m
6553905	DE	32	m
6555111	UK	30	m
6555670	UK	36	m
6556889	SE	30	m
6560196	UK	23	m
6560505	DE	22	m
6561318	US	38	m
6561420	US	20	m
6564272	AU	24	m
6564780	RU	26	m
6565969	UA	28	m
6566031	DE	-1	m
6566153	RU	22	m
6566712	PT	33	m
6569442	BY	-1	m
6570828	DK	21	m
6571510	BR	23	m
6571512	UK	39	m
6572048	PL	112	m
6575104	DE	23	m
6575213	JP	36	m
6575236	SE	-1	m
6575257	TN	23	m
6576837	CA	34	m
6577298	DE	30	m
6578509	PL	22	m
6578559	IT	25	m
6578859	UK	23	m
6578899	JP	46	m
6578935	PL	21	m
6579836	US	22	m
6581645	DE	45	m
6582313	JP	28	m
6583008	JP	32	m
6583043	AU	21	m
6583512		26	m
