27	57	105	187	1	3	12	12	11	13	56	25	19	10	1	60	170	1	198	23
0	33	70	29	0	4	3	1	1	1	7	0	3	0	0	11	15	0	16	26
13	15	36	97	1	5	3	6	5	7	6	13	12	5	0	33	84	1	70	43
1	3	5	44	0	1	2	12	4	0	6	2	4	0	0	12	41	0	31	24
74	29	88	185	3	9	11	66	25	23	80	37	48	14	0	39	173	3	185	14
2	5	19	98	3	9	2	3	3	5	36	1	3	2	0	26	30	0	12	142
22	26	92	232	12	15	13	52	21	9	72	23	31	11	0	60	185	1	144	117
41	45	233	265	14	18	23	46	24	45	100	17	76	22	0	103	265	3	210	31
29	49	268	398	9	14	19	81	45	28	171	58	79	20	0	101	433	3	393	20
2	21	6	8	0	1	6	1	0	1	4	0	4	1	0	3	9	0	3	4
147	133	193	359	8	19	26	159	44	34	118	59	181	33	0	83	316	4	324	47
55	185	106	272	6	5	24	23	6	12	33	7	36	1	0	262	155	3	81	122
33	61	131	238	4	12	32	48	17	25	83	30	69	13	0	59	208	2	204	20
1	15	21	70	2	1	2	5	2	6	18	2	3	0	0	24	44	0	47	27
3	1	8	11	4	3	2	3	3	6	7	3	6	3	0	4	12	0	12	0
14	6	38	46	2	3	8	10	2	3	10	16	18	7	0	12	46	0	47	2
0	0	8	22	2	1	1	3	3	1	8	0	2	1	0	3	11	0	8	18
203	134	528	387	24	28	38	57	22	80	130	125	231	61	0	78	422	1	584	22
4	5	86	106	40	33	4	12	6	42	94	23	26	17	0	27	134	0	88	14
5	2	13	118	0	1	4	30	5	2	18	6	20	1	0	16	46	0	37	57
2	6	93	69	1	4	6	4	3	7	27	16	41	3	0	24	82	0	52	2
59	73	330	525	3	21	17	67	33	35	149	42	84	18	0	167	511	5	437	55
99	120	239	299	6	10	33	34	23	43	95	44	59	18	0	115	326	1	375	45
11	6	45	67	1	0	2	5	2	6	16	3	6	0	0	19	65	0	66	2
21	6	66	106	14	94	11	76	7	31	51	41	62	43	0	16	91	2	87	9
12	26	22	70	1	3	2	1	2	4	8	3	2	1	0	25	43	0	42	37
568	534	2085	2438	80	150	267	605	193	347	806	438	900	262	3	782	2326	28	2263	343
247	151	473	351	12	37	82	189	17	198	169	132	544	89	1	57	398	8	355	17
571	653	3591	7036	493	673	326	1109	466	730	2381	723	1395	456	6	2555	4884	104	3543	2576
5	16	82	135	2	4	10	49	11	12	57	11	31	6	0	67	147	5	96	14
27	21	100	283	5	21	16	56	8	21	66	24	92	22	0	55	218	1	158	91
61	68	856	878	191	151	43	112	52	264	473	107	252	98	2	276	1032	18	763	28
435	393	1497	1025	146	260	246	369	53	552	451	390	1026	194	1	239	1124	12	1079	45
63	135	931	592	78	159	50	105	28	148	212	140	266	67	1	186	665	12	501	95
106	122	882	774	48	76	49	174	57	115	362	92	318	62	0	216	815	15	569	33
215	70	468	976	14	44	49	315	117	106	408	183	330	120	2	292	860	11	971	20
27	51	375	191	14	23	20	18	8	16	39	21	41	31	0	50	138	2	213	20
25	40	227	323	8	19	23	65	21	18	97	38	58	11	0	162	346	2	266	55
57	43	275	286	16	32	9	78	27	101	125	24	134	40	0	110	319	15	248	9
111	440	991	652	26	31	151	129	38	98	210	90	372	41	0	202	775	24	456	61
78	81	832	507	89	100	44	98	23	68	199	119	249	62	1	113	705	6	492	23
15	41	1034	264	27	51	26	20	11	21	58	6	38	27	0	147	312	7	155	80
229	74	218	343	5	12	28	47	24	52	90	97	102	57	0	46	256	2	336	15
247	874	1704	1175	32	38	238	148	32	164	266	97	430	70	0	541	1263	26	803	237
16	13	48	91	2	7	9	14	2	7	38	5	17	3	0	32	77	1	43	55
20	38	123	237	8	23	46	84	17	72	144	41	116	23	0	61	256	2	215	22
17	46	508	867	26	37	18	100	63	59	365	35	159	41	0	309	824	23	480	51
86	77	391	690	55	18	38	97	50	46	225	142	159	22	0	378	781	3	645	74
91	68	623	195	30	29	37	67	7	94	57	161	419	88	0	27	269	2	228	15
53	52	573	813	67	177	25	174	103	63	349	83	265	80	1	249	742	37	462	55
5	27	264	431	20	19	7	15	7	15	73	19	74	11	0	91	300	5	137	126
57	57	311	548	19	35	26	153	42	55	186	56	168	34	0	163	459	8	260	119
193	121	1075	1346	49	169	84	297	91	138	386	214	336	137	5	441	1339	19	1113	199
0	15	43	147	0	2	8	8	1	1	15	0	18	0	0	49	110	0	24	94
66	44	310	540	5	21	24	113	50	28	211	64	122	18	0	176	543	9	548	44
156	185	520	561	23	34	44	101	22	84	176	41	245	29	1	225	618	21	450	24
7	43	300	311	24	39	15	13	2	15	48	21	73	3	0	77	283	1	74	175
269	218	343	306	11	17	56	52	13	56	64	54	167	42	0	82	322	3	428	24
248	274	1452	836	62	66	146	192	38	212	301	232	640	112	1	239	970	21	904	43
5	13	131	124	18	23	7	25	9	12	65	23	44	14	0	29	176	2	128	8
47	12	106	302	7	9	28	132	40	49	138	56	122	30	0	86	226	1	236	15
73	52	413	520	33	86	46	112	35	82	185	60	195	66	0	187	520	19	432	41
47	39	311	423	17	28	8	111	25	31	177	28	145	30	0	122	456	15	299	8
22	9	142	185	7	17	9	36	21	21	136	20	45	16	0	47	226	3	197	2
25	29	189	336	23	49	16	41	20	24	136	40	57	10	0	138	335	4	253	117
34	18	216	245	20	21	16	26	12	30	84	50	84	23	0	41	284	2	268	9
25	74	670	678	63	104	18	82	40	58	264	23	159	45	0	318	731	38	340	44
250	385	996	1210	77	73	153	355	141	336	595	223	618	135	1	355	1305	19	966	112
28	60	150	301	9	6	34	60	19	35	94	19	59	6	0	153	307	3	235	54
266	161	1213	694	52	48	69	138	50	85	202	96	345	69	0	198	707	15	704	42
34	47	423	391	26	62	68	129	72	192	270	38	227	52	0	156	414	12	242	11
286	210	777	1035	64	144	113	331	103	240	388	271	557	152	1	299	957	18	966	130
4	19	89	160	0	2	8	23	7	10	63	13	26	8	0	73	186	1	132	25
2	7	51	258	9	54	4	34	5	19	105	4	33	20	0	46	131	4	84	156
40	146	532	762	17	85	38	151	73	42	319	56	221	50	0	427	803	12	630	28
61	72	270	453	5	7	33	58	20	36	127	31	65	14	0	172	496	4	387	78
105	69	348	329	25	26	34	86	31	59	116	55	112	44	1	97	305	6	417	27
169	175	555	702	47	86	95	203	86	210	347	99	234	60	0	171	660	10	696	37
76	169	1133	576	68	69	88	61	20	130	228	135	383	55	0	187	791	14	558	19
4	1	18	30	6	7	0	5	1	8	11	11	7	9	0	9	25	0	31	2
84	52	106	218	6	23	21	41	28	26	78	33	50	22	1	51	185	2	190	70
23	31	248	107	6	3	12	18	1	20	18	30	36	24	0	25	137	2	134	11
7	7	72	121	9	13	8	26	2	21	39	15	32	11	0	38	106	0	105	41
274	193	861	733	50	30	82	134	40	174	247	120	315	98	0	204	735	11	834	61
87	67	178	405	2	14	57	132	56	82	105	42	175	34	0	226	280	4	262	32
22	22	125	590	1	9	22	47	34	12	143	11	44	12	0	621	450	2	275	28
85	54	404	728	23	35	36	138	49	50	175	60	192	40	0	367	627	15	447	82
32	26	275	356	21	33	8	84	56	48	238	22	86	19	0	108	403	5	331	10
87	74	396	410	28	61	34	74	21	51	107	46	113	43	1	119	348	2	371	78
43	77	811	232	69	94	45	55	18	48	110	44	142	22	0	66	344	17	183	14
43	15	224	258	21	108	20	109	34	44	123	90	147	65	2	67	210	22	267	12
11	28	422	232	27	30	17	29	13	19	77	28	60	13	0	83	266	0	217	35
241	115	275	405	21	26	95	147	44	169	175	115	240	94	2	79	308	4	518	29
293	134	718	684	21	35	49	95	40	100	272	103	200	73	0	114	861	4	897	22
107	71	846	576	69	85	41	109	29	82	185	83	247	51	1	222	623	20	480	30
22	40	195	265	16	21	22	72	19	81	169	34	116	27	0	61	305	8	207	15
58	104	370	605	24	30	72	113	27	97	161	50	181	32	0	186	551	8	312	115
192	102	377	747	7	20	71	120	57	51	181	93	163	60	0	269	652	5	755	45
28	18	76	133	10	14	19	55	14	53	88	38	74	31	0	30	155	1	160	4
219	141	531	713	23	40	91	244	62	104	260	203	397	98	0	249	746	7	772	38
419	475	4861	1496	286	111	242	243	68	335	350	391	856	272	1	445	1273	13	1602	219
57	133	453	275	25	20	47	50	9	84	89	102	263	31	0	80	349	4	254	23
280	201	424	470	10	23	73	105	28	49	93	98	171	55	2	112	414	4	594	44
125	137	501	469	29	43	85	194	48	176	236	105	345	71	0	96	500	11	411	20
373	189	602	761	40	58	89	204	59	133	215	199	298	137	3	153	618	7	945	85
8	95	176	174	18	53	6	14	8	10	69	9	39	7	0	52	181	3	86	21
17	24	114	109	7	18	112	24	12	35	38	21	49	14	0	35	93	1	85	11
38	57	32	40	1	0	6	5	0	10	5	3	8	0	0	8	44	1	53	3
1	14	148	308	0	2	36	21	13	5	57	5	45	1	0	202	253	5	93	37
72	56	266	774	17	61	44	178	33	62	158	64	180	33	0	250	545	11	276	234
3	2	51	98	12	15	2	8	2	5	36	17	25	18	0	33	78	0	97	4
102	193	239	360	8	25	23	72	24	34	90	20	90	16	0	161	306	8	227	127
6	41	47	164	4	3	24	5	3	4	13	2	8	0	0	254	99	0	30	77
60	37	363	734	45	50	42	173	72	87	342	145	199	95	0	169	644	4	695	73
71	96	231	414	23	53	82	127	38	129	218	77	217	54	0	104	374	18	361	21
79	39	285	346	10	19	19	69	25	35	147	44	111	27	0	87	394	3	351	16
79	87	516	679	15	13	47	103	46	67	244	57	148	25	0	218	767	4	675	44
26	19	95	337	10	22	15	66	19	21	75	19	48	13	0	72	180	1	160	236
103	97	489	669	25	35	45	188	78	88	287	81	238	73	0	201	690	20	603	23
55	45	145	250	4	8	17	97	34	33	103	77	104	59	1	83	252	4	299	9
83	111	336	680	10	18	44	131	50	56	211	72	146	38	1	256	678	4	592	105
97	104	514	763	13	35	45	141	75	64	269	83	205	39	0	281	781	7	610	114
27	25	103	256	4	13	30	74	20	45	133	34	78	17	0	108	255	3	240	40
39	23	252	466	21	93	25	127	33	69	172	72	162	94	0	212	376	18	362	20
102	134	2017	450	110	82	75	94	18	138	184	185	407	105	0	122	625	10	489	40
194	126	456	816	27	69	85	396	167	169	477	190	427	162	0	175	816	14	772	24
0	13	62	12	2	8	7	6	2	23	20	16	45	7	0	3	30	0	20	3
104	138	497	834	8	25	41	166	76	50	316	43	210	41	0	347	866	12	676	78
52	59	544	192	11	11	30	29	5	48	46	59	131	29	0	58	224	3	222	15
536	575	1221	1323	32	41	134	334	123	209	480	178	562	111	0	424	1407	18	1423	61
31	7	33	185	5	6	2	49	37	2	14	15	37	12	0	103	45	0	54	67
22	28	350	620	26	180	21	91	23	97	232	24	310	59	0	161	493	31	229	100
26	37	282	635	33	45	26	93	23	57	242	23	84	24	0	341	446	17	233	290
9	46	104	148	9	14	14	47	12	38	59	9	60	8	1	61	153	3	90	6
9	12	74	252	6	17	12	19	3	10	59	6	24	4	0	54	149	4	48	136
31	106	312	563	5	15	20	76	46	45	262	32	131	25	0	196	562	9	407	19
209	234	581	703	51	73	146	270	54	424	403	156	547	166	0	179	670	15	593	67
26	92	348	686	4	16	34	120	44	38	206	26	119	22	0	361	686	14	465	52
150	55	320	801	27	34	38	228	70	40	206	128	274	73	0	179	521	5	625	152
235	146	454	751	23	32	70	184	59	80	262	133	265	59	5	241	695	1	765	60
161	93	522	934	13	32	60	252	90	132	440	175	290	102	1	275	987	3	1007	45
50	39	173	265	28	68	43	90	25	102	139	62	157	70	3	71	243	5	279	9
154	77	379	279	17	13	26	57	16	30	86	36	128	40	0	82	286	3	401	23
65	56	126	371	11	27	20	48	23	15	58	21	38	12	0	76	183	1	155	389
109	185	410	343	6	14	67	110	12	96	107	91	304	46	0	86	422	8	323	11
49	115	369	372	19	18	127	90	18	224	234	106	308	64	0	90	431	10	302	15
37	29	101	170	8	27	4	11	2	12	24	10	22	14	0	46	110	0	142	26
45	28	206	371	50	59	34	188	35	88	151	124	153	87	0	60	299	2	287	70
21	14	177	160	11	31	11	30	11	39	108	38	72	42	0	27	215	4	199	4
106	69	418	389	33	20	46	111	18	70	97	114	206	42	0	109	364	4	335	54
16	64	320	238	9	15	39	20	10	31	61	28	93	20	1	85	176	2	189	26
41	105	483	548	63	163	37	129	48	80	212	60	257	53	1	197	553	24	309	29
79	136	382	482	10	15	85	153	65	74	201	64	179	37	0	154	460	5	349	55
36	38	102	207	2	4	8	19	5	10	30	5	16	2	0	83	171	3	109	93
109	151	677	695	39	79	35	158	39	58	218	82	323	48	2	251	689	28	462	51
144	124	620	956	11	20	68	168	65	67	258	51	171	39	0	446	929	10	578	167
5	6	165	86	51	59	8	10	2	33	38	44	65	14	0	14	115	2	78	2
72	71	444	470	26	66	36	82	24	122	218	60	154	82	0	190	546	13	512	15
139	100	321	398	9	19	47	81	25	64	158	84	121	40	1	123	441	4	449	19
109	102	510	335	14	14	127	100	17	105	107	112	270	64	0	91	355	7	317	19
24	7	62	197	4	23	8	96	50	34	106	55	67	33	0	102	130	9	159	8
1	7	47	178	11	33	5	34	10	13	69	11	27	10	0	24	91	0	62	87
193	72	294	482	30	47	56	203	50	127	251	186	279	108	0	94	420	8	572	22
42	64	679	593	70	53	45	106	38	116	191	77	193	36	0	231	641	7	450	75
153	57	131	200	11	18	18	36	6	26	48	38	58	43	1	39	133	0	307	9
60	103	152	149	9	12	25	39	13	31	59	31	128	21	0	35	172	1	156	8
13	78	183	159	14	50	8	35	34	24	105	20	83	17	0	19	218	4	131	2
180	157	476	504	23	26	60	110	35	81	142	85	201	41	0	157	514	6	567	67
38	19	126	230	22	34	13	80	17	32	90	55	95	35	0	45	226	2	190	12
439	221	663	770	42	105	97	180	83	119	249	235	317	133	12	149	660	4	1018	44
0	21	94	112	10	22	4	7	4	3	35	5	28	2	1	21	89	3	33	49
21	54	267	543	13	9	23	44	17	16	79	13	47	5	0	632	395	5	292	62
5	10	50	134	0	3	54	28	9	24	38	3	18	3	0	70	118	1	47	21
55	15	58	55	8	8	4	6	1	16	15	13	9	14	0	7	38	0	75	4
36	128	125	171	11	30	14	32	9	10	49	14	74	11	0	53	170	3	138	22
86	88	293	475	4	37	33	102	41	78	198	69	148	40	0	133	479	3	449	34
58	75	465	444	15	5	16	25	16	27	203	33	77	19	0	111	554	1	535	8
88	65	294	984	5	35	99	299	181	70	265	124	230	84	2	553	629	11	545	69
18	23	246	309	15	30	13	47	25	36	163	32	80	15	0	88	366	7	315	11
145	165	753	1332	42	51	88	290	163	198	752	127	380	118	1	403	1439	24	1211	54
14	8	20	49	1	6	5	16	1	3	12	9	18	2	0	9	37	0	46	3
16	21	115	163	6	4	3	25	10	8	44	9	27	11	0	65	189	2	154	17
4	3	20	62	2	3	6	21	7	13	39	8	18	6	0	20	56	0	61	7
47	41	86	71	1	0	14	7	1	11	12	9	8	4	0	19	88	1	102	1
13	8	18	51	2	5	12	9	5	14	24	10	9	3	0	19	51	0	43	3
29	74	215	435	41	88	17	64	29	40	127	27	94	12	0	118	303	10	148	159
343	181	550	758	58	79	92	183	72	131	287	222	292	131	2	164	646	4	936	38
14	15	49	267	9	28	4	48	23	25	74	13	40	9	0	35	132	4	61	183
7	22	237	145	6	17	6	4	3	12	20	4	23	7	0	55	142	3	67	39
130	111	415	534	21	23	60	133	50	75	264	129	240	43	0	186	587	2	553	22
357	860	2655	2989	124	189	304	490	167	397	922	273	1152	161	1	1201	3103	67	1787	188
15	16	545	363	40	38	11	23	14	56	230	28	63	35	0	156	472	25	329	18
440	226	525	843	29	76	122	438	91	156	245	232	650	134	1	174	594	14	728	59
102	107	236	673	78	76	48	223	33	145	174	107	283	41	0	82	322	8	240	288
156	121	299	353	8	13	31	59	12	38	77	58	83	46	0	107	347	2	378	26
129	125	1054	574	25	38	50	90	13	55	80	74	111	61	0	204	525	5	371	137
3	12	76	95	4	4	5	6	1	3	23	5	22	3	0	37	94	0	47	15
14	20	91	136	15	46	3	12	10	20	48	17	25	12	0	43	126	2	101	27
241	129	328	392	42	65	55	256	26	229	152	258	493	171	0	48	356	8	468	25
301	380	582	573	45	87	91	154	44	109	196	136	390	94	1	168	560	12	640	51
61	48	599	676	54	81	14	98	59	43	409	60	182	50	0	153	837	24	565	19
12	20	49	153	4	8	5	19	7	9	20	8	22	4	0	48	94	4	57	105
28	46	163	279	5	12	9	34	13	6	56	13	58	9	1	99	273	4	162	39
14	19	88	154	10	28	30	88	13	85	101	35	98	35	0	38	160	2	124	4
378	216	1004	1301	110	218	129	325	88	294	402	253	663	175	1	303	994	13	1154	236
68	56	170	370	19	32	57	149	27	142	207	88	191	57	0	107	312	4	331	24
56	18	79	119	4	9	9	23	9	22	52	32	34	18	0	32	134	0	139	6
59	62	399	522	40	74	27	90	28	42	150	80	138	52	0	162	507	8	439	46
121	123	360	830	25	51	126	231	93	184	403	136	327	87	2	305	798	14	715	56
7	20	75	110	2	3	2	8	2	8	24	3	13	2	0	49	121	0	101	17
45	19	282	417	15	12	11	84	45	23	207	28	90	25	0	121	477	2	361	9
288	266	658	1083	24	40	108	242	80	151	305	142	293	60	2	367	1055	10	1012	172
0	0	31	0	5	1	0	0	0	2	0	0	0	1	0	2	2	0	1	0
202	244	705	1435	75	79	125	344	225	181	743	246	394	100	0	325	1454	13	1183	59
116	87	293	543	15	48	53	173	48	111	290	99	206	83	3	173	552	8	556	21
150	179	202	243	2	11	38	57	19	25	63	36	115	18	0	56	238	2	241	15
2	10	58	113	6	12	2	10	3	6	45	2	23	4	0	49	72	3	24	67
24	7	72	151	20	24	12	46	15	22	71	41	43	30	0	30	132	1	177	20
27	56	1161	256	86	41	35	21	6	38	71	23	102	32	0	100	374	7	215	39
149	334	2700	834	76	85	104	75	34	87	159	101	289	71	1	345	737	18	701	182
9	7	33	79	1	3	9	26	16	17	52	13	31	7	0	16	81	3	67	1
158	48	216	1029	20	24	42	461	206	70	398	137	293	73	0	292	660	3	651	126
67	32	203	381	7	12	18	89	33	21	136	44	116	24	0	137	361	4	342	10
789	495	881	1213	47	62	300	378	115	254	395	304	665	212	3	321	1087	16	1385	70
0	4	49	188	7	14	3	24	6	8	52	4	24	1	0	46	109	1	46	148
51	27	127	364	16	78	36	137	51	113	266	82	166	90	0	84	310	7	379	10
15	20	47	345	0	4	28	22	16	5	48	4	30	6	0	319	258	2	124	44
33	30	208	480	6	8	11	18	13	12	69	29	26	11	0	307	456	1	302	40
8	26	173	433	1	6	5	32	18	5	98	5	30	2	0	275	399	4	206	27
3	3	66	155	24	25	2	26	6	9	44	11	19	3	0	25	106	1	82	54
17	97	216	501	14	20	18	91	31	27	145	17	74	9	0	153	277	12	149	222
87	62	287	513	24	62	40	124	49	47	225	92	151	38	0	168	553	2	485	49
86	142	552	547	40	30	73	66	28	83	215	133	253	44	0	165	685	2	588	17
20	18	62	200	4	15	13	74	28	18	68	31	61	16	0	54	161	1	147	37
5	23	279	192	6	13	6	12	2	11	25	11	34	1	0	101	193	4	110	43
22	28	353	212	22	32	4	47	9	16	63	23	76	11	0	116	234	16	107	34
223	217	853	553	22	32	102	181	41	97	154	115	454	69	1	168	598	15	499	32
0	11	132	258	14	24	3	5	3	7	31	6	70	6	0	89	184	1	47	82
307	248	834	1026	26	48	131	332	110	209	357	179	523	114	2	307	933	17	1023	58
40	68	490	271	28	19	35	35	10	43	57	81	142	33	0	72	331	2	302	20
12	24	182	464	4	6	18	60	25	19	140	25	54	10	0	234	461	2	347	70
3	18	71	151	5	9	5	10	4	6	22	5	37	6	0	71	149	2	55	70
70	53	234	592	10	37	29	190	67	33	163	89	109	37	0	218	515	9	429	143
89	133	883	589	23	23	38	61	20	74	248	68	185	47	0	188	800	15	712	19
181	139	575	362	33	62	66	100	20	136	132	124	385	74	1	79	421	7	412	14
60	54	209	335	18	44	21	83	41	53	180	38	151	31	0	71	358	11	284	17
59	69	199	388	3	2	53	93	27	47	144	48	108	24	1	168	382	1	354	30
161	94	190	296	10	19	53	60	17	69	131	76	104	54	0	55	272	3	392	14
83	100	161	336	1	4	40	38	24	10	113	24	58	6	0	184	360	4	323	33
12	45	362	437	12	13	25	38	9	27	65	12	69	7	0	213	349	7	114	97
171	127	721	1032	30	51	49	207	99	78	497	91	289	97	0	282	1144	12	970	34
81	44	206	302	11	17	38	132	19	123	117	91	167	63	0	94	287	1	337	27
27	2	24	113	7	76	5	54	12	26	58	17	40	30	0	31	85	2	82	20
147	96	382	363	31	143	31	85	11	46	123	84	142	112	0	112	336	5	435	16
23	16	43	76	2	37	6	20	3	17	34	22	30	32	4	27	77	5	99	11
467	315	1112	1368	38	57	123	373	97	199	585	208	600	129	1	336	1533	17	1480	52
29	31	59	118	3	14	6	16	4	8	21	6	15	10	0	40	98	1	73	50
58	49	364	702	16	33	23	140	29	24	138	54	175	20	0	258	608	7	369	226
35	40	330	784	40	60	27	186	71	61	298	77	178	58	1	196	678	7	416	151
107	143	267	357	8	14	52	42	12	51	97	25	83	22	2	160	346	1	275	80
10	13	151	661	22	34	11	149	45	32	179	41	136	21	0	52	284	3	214	117
10	8	27	141	1	9	16	8	2	8	18	4	9	4	1	64	103	2	52	80
90	120	515	857	59	115	53	222	60	124	265	127	357	70	0	205	708	13	477	112
2	18	203	337	2	6	6	32	31	8	163	8	58	3	0	164	353	2	289	10
32	35	144	314	19	30	11	65	15	15	72	21	68	14	0	97	279	5	148	111
40	109	50	90	3	3	6	5	1	6	7	1	10	2	0	38	70	2	71	44
6	30	408	630	18	62	14	91	44	37	222	26	201	26	1	317	622	27	277	21
1	5	44	69	4	13	0	4	1	5	49	1	8	4	0	25	40	0	13	78
91	141	106	235	8	11	31	88	25	39	84	53	110	28	0	53	208	3	235	22
34	65	122	552	8	24	44	113	28	55	205	41	94	22	0	162	363	5	279	285
59	70	285	856	42	77	40	186	68	79	367	67	157	41	0	238	489	16	312	419
72	40	360	591	53	32	24	32	18	89	150	56	74	35	0	115	391	1	272	242
13	18	169	291	4	11	10	48	26	10	121	23	46	19	0	117	310	8	224	13
3	11	81	168	3	4	12	32	5	6	33	3	20	1	0	68	146	1	76	35
14	16	315	618	11	8	7	66	20	5	171	14	48	11	0	165	474	6	408	16
9	9	86	203	3	7	2	30	12	3	49	16	38	6	0	65	143	2	76	44
57	40	117	166	13	37	14	44	14	15	57	21	53	15	0	52	146	0	169	19
112	30	92	220	25	67	33	183	9	247	122	115	247	84	0	22	168	4	236	11
172	125	239	441	22	37	19	45	18	34	82	46	79	50	0	159	330	1	455	95
95	174	409	368	9	17	78	88	28	99	145	77	231	39	0	111	443	8	366	18
16	21	118	329	7	28	14	54	9	21	61	14	111	16	0	64	222	3	83	111
87	77	338	486	10	16	17	90	40	36	232	41	110	20	0	135	543	5	438	26
8	4	67	155	2	3	7	34	10	5	34	9	19	3	0	99	140	1	102	6
95	91	393	660	37	198	28	229	66	209	320	70	376	105	1	223	516	32	323	42
1	18	475	248	25	12	4	4	0	19	25	11	9	2	0	76	205	3	87	143
51	33	66	141	5	10	12	36	17	12	63	44	35	11	0	51	151	1	153	18
32	26	115	235	8	19	4	14	3	7	20	4	20	5	0	72	165	1	107	56
254	371	983	943	26	41	79	210	75	133	361	129	332	94	0	264	1028	10	1027	73
82	48	324	250	6	6	27	41	7	29	58	42	82	34	0	62	279	2	324	13
5	19	78	182	2	7	8	26	11	17	83	9	38	14	0	103	155	3	109	26
136	32	92	267	16	26	22	98	31	47	145	58	132	60	0	32	234	2	288	5
158	57	239	771	15	26	49	188	74	37	199	69	174	34	0	247	550	9	436	219
12	32	177	257	3	6	12	28	7	12	81	27	62	9	0	107	278	2	229	12
82	95	465	939	18	31	65	220	107	94	478	143	256	89	0	281	1007	9	899	30
19	17	45	79	1	1	6	3	1	1	4	0	3	0	0	27	64	1	25	17
8	13	215	159	11	6	2	1	2	11	39	6	23	0	0	38	94	5	21	114
411	271	594	1225	32	65	106	479	142	180	454	185	534	146	3	377	1097	18	1067	112
92	113	658	881	19	23	33	112	77	58	359	61	162	46	1	333	990	5	925	38
26	31	281	393	3	18	15	47	20	21	142	54	86	30	0	142	442	3	389	8
80	55	1405	484	537	273	48	97	40	366	382	330	378	148	0	60	769	9	501	32
108	60	207	263	8	13	25	127	35	38	83	68	190	40	0	72	244	3	271	9
44	31	156	201	18	25	6	27	10	18	76	34	63	35	0	83	178	0	247	18
36	57	265	360	8	21	10	61	19	27	149	25	66	12	0	114	399	8	316	15
2	1	2	62	1	1	2	5	1	0	7	0	1	0	0	19	25	0	7	90
99	76	592	1183	22	41	35	214	125	79	634	123	231	53	1	353	1243	6	1134	43
5	12	49	132	9	15	5	14	1	13	27	5	22	4	1	51	104	2	70	56
12	5	51	137	1	16	7	61	26	19	79	16	54	11	0	36	126	3	99	10
394	152	241	300	8	8	63	118	23	82	71	83	238	58	2	48	219	1	423	24
322	484	373	551	19	22	220	164	69	113	174	65	231	42	1	175	487	13	545	64
190	91	271	395	20	49	39	185	56	75	207	105	252	98	0	76	403	11	438	12
37	153	609	901	4	11	64	115	54	66	271	40	178	35	0	385	955	12	680	41
193	192	450	589	9	40	74	141	38	83	221	117	227	65	0	167	612	5	653	21
41	61	400	367	24	17	32	57	11	53	68	100	194	25	0	134	390	4	243	86
15	29	154	333	3	19	13	56	26	23	93	12	76	7	0	197	313	6	168	41
10	38	677	490	84	170	18	106	36	124	292	26	284	82	0	117	519	34	214	51
366	548	2542	1479	152	123	464	397	131	426	598	377	1006	221	0	435	1676	37	1347	156
43	33	131	795	7	17	26	294	238	42	386	69	139	55	1	376	604	16	382	134
13	51	143	475	5	20	14	55	22	15	66	11	55	13	0	399	337	9	120	96
130	68	334	936	36	56	39	217	92	72	330	154	264	79	0	195	682	7	700	182
166	254	599	514	28	67	82	180	70	115	235	149	329	71	0	144	615	12	534	26
333	328	798	836	25	37	118	192	71	102	297	138	251	60	2	212	924	3	977	65
253	116	583	665	57	124	154	445	79	473	391	259	805	212	0	115	585	8	696	35
105	144	586	754	35	90	101	240	70	188	399	159	364	126	5	210	821	12	789	57
132	187	553	597	22	29	50	111	39	95	234	54	233	62	0	201	711	15	599	36
18	30	353	479	17	16	11	36	20	18	185	25	63	15	0	181	496	12	355	28
6	8	20	173	7	7	5	16	1	6	19	6	5	5	0	20	49	1	52	122
6	26	125	271	24	54	6	24	3	18	54	18	77	6	0	35	154	5	49	156
125	132	590	271	9	16	43	39	7	53	52	25	76	30	1	96	232	1	345	50
145	139	472	512	19	35	29	95	30	65	180	57	157	51	0	179	590	9	569	31
76	29	329	351	165	184	27	80	38	132	193	168	158	68	3	54	361	2	350	20
5	6	103	177	1	6	8	58	15	16	99	16	52	10	0	70	185	4	174	1
63	55	322	511	9	13	17	79	42	28	213	31	94	25	0	149	560	4	472	16
371	223	733	989	26	40	83	234	92	124	402	178	318	97	0	272	1064	7	1142	46
92	108	266	1051	4	22	71	185	120	36	277	66	183	50	0	762	784	11	544	97
103	31	86	240	8	15	30	118	24	100	132	66	128	51	0	41	184	3	277	28
119	160	140	161	3	3	30	52	13	16	65	35	93	15	0	37	212	2	206	7
65	109	525	161	10	18	28	19	6	20	39	12	41	10	0	46	161	2	131	49
41	84	1311	443	120	51	56	50	28	59	151	65	202	27	0	157	619	8	364	31
24	19	119	43	4	3	2	3	2	9	5	9	25	5	0	12	59	0	71	4
188	161	350	595	13	23	40	106	37	32	94	76	175	38	0	181	441	3	471	207
27	19	179	674	26	32	11	189	84	33	249	30	78	25	0	150	541	3	277	208
55	64	203	982	3	13	111	191	75	35	147	23	116	24	0	715	642	9	398	76
50	74	400	436	11	15	31	86	48	41	160	49	130	28	0	168	468	6	387	25
127	100	276	289	2	9	28	81	28	25	84	43	112	19	0	75	348	11	364	11
40	79	351	383	24	77	31	93	32	56	143	43	172	37	0	115	390	18	248	16
11	3	41	124	5	16	6	53	17	21	46	10	40	13	0	54	94	1	87	14
9	12	236	282	21	36	11	48	23	45	145	46	74	23	0	106	282	17	178	51
